"Name","Network type","Devices","Offline devices","% offline","Clients","Usage","Tags","Repeater APs","Created Date","Template","Firmware status","Firmware security","Last PCI scan"
"B-LJ-CO-0006141-MG-EE","Combined","1","0","0.0%","3","826.7 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005345-MG-EE","Combined","1","0","0.0%","2","857.7 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005751-PE-EE","Combined","1","0","0.0%","1","1.56 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006793-PE-EE","Combined","1","0","0.0%","1","343.1 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014188-CE-EE","Combined","1","0","0.0%","2","699.2 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013545-MG-EE","Combined","1","0","0.0%","3","2.58 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018479-BA-EE","Combined","1","0","0.0%","2","391.3 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0035776-GO-EE","Combined","1","0","0.0%","2","840.1 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0019678-PB-EE","Combined","1","0","0.0%","3","2.57 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0035777-GO-EE","Combined","1","0","0.0%","2","481.9 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0005014-SP-EE","Combined","1","0","0.0%","4","781.0 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012763-GO-EE","Combined","1","0","0.0%","2","812.2 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019475-CE-EE","Combined","1","0","0.0%","4","577.2 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011306-MG-EE","Combined","1","0","0.0%","1","1.08 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018923-SP-FF","Combined","1","0","0.0%","4","724.6 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019401-BA-FE","Combined","1","0","0.0%","2","930.6 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0013052-MG-EE","Combined","1","0","0.0%","2","1.23 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004014-MG-EE","Combined","1","0","0.0%","2","656.9 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007424-RN-EE","Combined","1","0","0.0%","1","2.32 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0004499-PI-EE","Combined","1","0","0.0%","3","2.84 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0013045-GO-EF","Combined","1","0","0.0%","1","701.9 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0014159-CE-EE","Combined","1","0","0.0%","4","1.80 GB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0014150-CE-EE","Combined","1","0","0.0%","3","1.48 GB"," 1BLS MPLS ","0","","","Up to date","Secure","None"
"B-ER-CP-0018910-SP-EE","Combined","1","0","0.0%","30","15.56 GB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910059-PR-EE","Combined","1","0","0.0%","2","2.94 GB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013119-SE-EE","Combined","1","0","0.0%","3","1.14 GB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0018407-MG-EE","Combined","1","0","0.0%","3","1.16 GB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0018144-RJ-EE","Combined","1","0","0.0%","2","1.29 GB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910077-MG-EE","Combined","1","0","0.0%","1","268.1 MB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013059-MG-EE","Combined","1","1","100.0%","3","1019.0 MB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0007288-SP-EE","Combined","1","0","0.0%","2","412.7 MB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0008168-SP-EE","Combined","2","0","0.0%","6","2.13 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0010947-RR-EE","Combined","2","0","0.0%","7","2.14 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013068-DF-EE","Combined","2","0","0.0%","5","737.2 MB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0005954-PI-EE","Combined","2","0","0.0%","5","2.91 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0008032-GO-EE","Combined","2","0","0.0%","7","1.10 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011767-SP-EE","Combined","2","0","0.0%","4","4.15 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008016-AP-EE","Combined","2","0","0.0%","10","1.68 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0004948-RS-EE","Combined","2","0","0.0%","5","2.98 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004591-MT-EE","Combined","2","0","0.0%","4","1.39 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012992-SP-EE","Combined","2","0","0.0%","6","3.20 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0004826-RS-EF","Combined","2","0","0.0%","2","650.9 MB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0006118-RS-EF","Combined","2","0","0.0%","3","1.36 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0013589-SP-EF","Combined","2","1","50.0%","3","1.32 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0008031-GO-EE","Combined","2","0","0.0%","3","981.3 MB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"T-LJ-CP-0017907-MG-EE","Combined","2","0","0.0%","3","1.60 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0012175-RN-EE","Combined","2","0","0.0%","11","3.08 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0012445-MA-EE","Combined","2","0","0.0%","4","2.15 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0016491-RJ-EE","Combined","2","0","0.0%","6","974.9 MB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0012792-MA-EE","Combined","2","0","0.0%","3","1.08 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0003564-BA-EE","Combined","2","0","0.0%","2","658.7 MB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"T-LJ-CP-0018567-SP-EE","Combined","2","0","0.0%","8","1.91 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0007427-RN-EE","Combined","2","0","0.0%","4","3.35 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"E-ER-CP-000JC66-PE-EE","Combined","2","0","0.0%","40","13.18 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0019595-RN-EE","Combined","2","0","0.0%","6","1.20 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0019506-SP-EE","Combined","2","0","0.0%","3","785.3 MB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0011396-MA-EE","Combined","2","0","0.0%","3","1.72 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0011437-SP-EE","Combined","2","1","50.0%","3","966.6 MB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910177-RN-EE","Combined","2","1","50.0%","2","1.63 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910437-RS-EE","Combined","2","0","0.0%","3","1.35 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013182-PR-EE","Combined","2","0","0.0%","14","1.90 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011543-SP-EE","Combined","2","0","0.0%","9","1.70 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"E-ER-AM-000JC62-BA-EE","Combined","3","0","0.0%","69","20.27 GB"," 1BLS AP1 AP2 MPLS ","0","","","Upgrade available","Secure","None"
"E-ER-CO-000JC17-PR-EE","Combined","4","0","0.0%","97","53.09 GB"," 1BLS AP1 AP2 MPLS ","0","","","Upgrade available","Secure","None"
"E-ER-AM-000JC63-SP-EE","Combined","3","0","0.0%","22","10.24 GB"," 1BLS AP1 AP2 ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0011296-BA-EE","Combined","2","0","0.0%","4","2.30 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019986-MS-FF","Combined","2","0","0.0%","5","727.3 MB"," 1BLS AP1 ","0","","","Up to date","Secure","None"
"B-LJ-EP-0005037-SP-FF","Combined","2","0","0.0%","6","1.25 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011561-GO-FF","Combined","2","0","0.0%","5","1.05 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0014068-PR-FF","Combined","2","1","50.0%","1","865.7 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008292-AM-EE","Combined","2","0","0.0%","6","1.05 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0008791-RS-FF","Combined","2","0","0.0%","2","1.63 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012904-RS-FF","Combined","2","0","0.0%","2","850.8 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0008970-PR-FF","Combined","2","0","0.0%","5","950.5 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0017870-GO-FF","Combined","2","0","0.0%","6","961.8 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004529-GO-FF","Combined","2","0","0.0%","5","863.9 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-AS-0910010-SP-EE","Combined","2","0","0.0%","5","1.92 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012093-GO-FF","Combined","2","0","0.0%","4","1.22 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0008783-MT-FF","Combined","2","1","50.0%","2","636.9 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004245-SC-FF","Combined","2","0","0.0%","2","457.6 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0019459-SP-EE","Combined","2","0","0.0%","16","3.16 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019460-SP-FF","Combined","2","0","0.0%","11","2.41 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012728-SP-FF","Combined","2","0","0.0%","7","1.35 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0014627-PR-FF","Combined","2","0","0.0%","4","1.74 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910186-RS-EE","Combined","2","0","0.0%","3","1.94 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014617-AL-EE","Combined","2","0","0.0%","3","1.82 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0003757-RJ-EE","Combined","2","1","50.0%","2","800.9 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019731-RS-EE","Combined","2","2","100.0%","0","None"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018472-SP-EE","Combined","2","0","0.0%","6","1.41 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019726-RS-EE","Combined","2","1","50.0%","1","1.45 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008023-AM-EE","Combined","2","0","0.0%","5","1.28 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012522-AL-EE","Combined","2","0","0.0%","7","881.3 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011892-MS-FF","Combined","2","0","0.0%","4","1.03 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017663-SP-EE","Combined","2","0","0.0%","4","1.08 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011673-MS-FF","Combined","2","1","50.0%","1","1.57 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0005755-PE-FF","Combined","2","0","0.0%","4","857.2 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"T-LJ-CP-0014594-MG-EE","Combined","2","0","0.0%","3","2.15 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0014260-SP-FF","Combined","2","0","0.0%","6","1.32 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013500-SP-EE","Combined","2","0","0.0%","6","974.8 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0018113-SP-EE","Combined","1","0","0.0%","3","756.8 MB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0010982-SP-EE","Combined","2","0","0.0%","7","1.47 GB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0018710-SP-EE","Combined","1","0","0.0%","4","897.9 MB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0011276-MG-EE","Combined","1","0","0.0%","3","1.20 GB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0013472-SP-EE","Combined","1","0","0.0%","2","2.67 GB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0006195-SP-EE","Combined","1","0","0.0%","4","1.37 GB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0014226-GO-EF","Combined","1","0","0.0%","1","954.4 MB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017743-SP-EE","Combined","1","0","0.0%","1","699.4 MB"," 1BLS 2BLM TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013105-MG-EE","Combined","1","0","0.0%","3","1.60 GB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0005370-SP-EE","Combined","1","0","0.0%","3","1004.8 MB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0018471-DF-EE","Combined","1","0","0.0%","2","1.19 GB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0011186-SP-EE","Combined","1","0","0.0%","4","717.6 MB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0011430-RS-EE","Combined","1","0","0.0%","1","1.14 GB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013089-MG-EE","Combined","1","0","0.0%","2","626.7 MB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013087-MG-EE","Combined","1","0","0.0%","2","1.31 GB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005919-MA-EE","Combined","2","2","100.0%","0","None"," 1BLS 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0035774-GO-EE","Combined","2","0","0.0%","9","1.62 GB"," 1BLS 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0014014-SP-EE","Combined","2","0","0.0%","6","5.52 GB"," 1BLS 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012723-SP-EE","Combined","2","0","0.0%","8","1.55 GB"," 1BLS 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"T-LJ-CP-0017856-SP-EE","Combined","2","0","0.0%","8","1.68 GB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0007423-RN-EE","Combined","2","0","0.0%","5","1.84 GB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"E-ER-CO-000JC65-MT-FE","Combined","2","0","0.0%","38","30.23 GB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0006325-SP-EE","Combined","2","1","50.0%","3","874.6 MB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013225-PR-EE","Combined","2","0","0.0%","13","1.97 GB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0005316-RS-EE","Combined","2","0","0.0%","4","1.21 GB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013249-PR-EE","Combined","2","0","0.0%","14","3.89 GB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0016490-RJ-EE","Combined","2","0","0.0%","5","1.67 GB"," 1BLS 2BLM AP1 DINSIGTH ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0008790-RS-EE","Combined","2","0","0.0%","2","605.4 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0004338-GO-EE","Combined","2","0","0.0%","8","2.19 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0008225-SP-EE","Combined","2","0","0.0%","5","1.72 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0019402-BA-EE","Combined","1","0","0.0%","3","2.39 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012541-SP-EE","Combined","2","0","0.0%","13","2.58 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012184-SP-EE","Combined","2","0","0.0%","6","1.45 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0011824-SP-EE","Combined","2","0","0.0%","3","1.16 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019849-SP-EE","Combined","2","0","0.0%","3","1.22 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0005372-SP-EE","Combined","2","0","0.0%","5","784.4 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013748-SP-EE","Combined","2","0","0.0%","3","1.49 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013342-PR-EE","Combined","2","0","0.0%","2","377.5 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013252-PR-EE","Combined","2","0","0.0%","8","1.41 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0018488-SP-EE","Combined","2","0","0.0%","5","1.32 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012911-SP-EE","Combined","2","0","0.0%","6","1.00 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012100-SP-EE","Combined","2","0","0.0%","7","891.0 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006787-SP-EE","Combined","2","0","0.0%","8","980.8 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910363-DF-EE","Combined","2","0","0.0%","2","1.12 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910079-DF-EE","Combined","2","0","0.0%","3","2.12 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014857-ES-EE","Combined","2","0","0.0%","2","1.04 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005296-ES-EE","Combined","2","0","0.0%","2","1.05 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014548-RS-EE","Combined","2","0","0.0%","3","421.4 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006354-PR-EE","Combined","2","0","0.0%","4","1.40 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006148-RR-EE","Combined","2","0","0.0%","5","2.19 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0012719-DF-EE","Combined","2","0","0.0%","2","233.8 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004395-RS-EE","Combined","2","0","0.0%","5","737.8 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012540-SC-EE","Combined","2","0","0.0%","2","1.57 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006916-AM-EE","Combined","2","0","0.0%","5","958.7 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0005637-GO-Ff","Combined","2","0","0.0%","4","486.4 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012422-MS-EE","Combined","2","0","0.0%","5","1.51 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012550-MT-EE","Combined","2","0","0.0%","3","509.2 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014858-ES-EE","Combined","2","0","0.0%","2","742.3 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005630-CE-EE","Combined","2","0","0.0%","3","824.4 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011768-SP-EE","Combined","2","0","0.0%","2","712.9 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0006241-PR-EE","Combined","2","0","0.0%","6","3.20 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0009041-SP-EE","Combined","2","0","0.0%","8","6.03 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014310-RS-EE","Combined","2","0","0.0%","2","708.8 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0019542-SP-EE","Combined","2","0","0.0%","5","3.25 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019381-SP-EE","Combined","2","1","50.0%","2","592.2 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019130-SP-EE","Combined","2","1","50.0%","4","1.58 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019851-RJ-EE","Combined","2","0","0.0%","5","1.19 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0003882-SP-EE","Combined","2","0","0.0%","3","752.3 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019380-SP-EE","Combined","2","0","0.0%","3","1.23 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0005814-RS-EE","Combined","2","0","0.0%","6","805.9 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0011992-RN-EE","Combined","2","1","50.0%","2","4.48 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0012870-SP-EE","Combined","2","0","0.0%","4","1.63 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910361-SP-EE","Combined","2","0","0.0%","8","1.66 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018976-SP-EE","Combined","1","0","0.0%","4","770.5 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012856-SP-EE","Combined","2","0","0.0%","3","3.30 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008348-SC-EE","Combined","2","0","0.0%","2","883.6 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007175-MT-EE","Combined","2","0","0.0%","3","778.4 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012084-RJ-EE","Combined","2","0","0.0%","6","884.2 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005978-SP-EE","Combined","2","0","0.0%","3","3.59 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012068-SP-EE","Combined","2","0","0.0%","2","2.26 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006449-SP-EE","Combined","2","0","0.0%","5","1.01 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0019076-SP-EE","Combined","2","0","0.0%","5","1.91 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012251-SP-EE","Combined","2","1","50.0%","2","1.33 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019876-SP-EE","Combined","2","0","0.0%","7","1.88 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013973-SP-EE","Combined","2","0","0.0%","3","592.6 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
